"hotel_name","price","dates","duration","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url","filter_id","country","region","resort","departure_date","return_date","days","nights","origin_scope","pax_profile","departure_key"
"First Class Turcja, Alanya, Mahmutlar","6615.0","23.09.2026 - 06.10.2026","14 dni/13 nocy","3.3","3.3","482","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/First-Class.jpg","https://fly.pl/wycieczka/turcja,alanya,mahmutlar/first-class/p9Ov34RQA2OMXVQ-MBXc7ZAAogli-Vo87ipgrfxe2VJUMMZlmKdswx3s-8Qpcp4lPeN2EqBE9SRVgw8IrC1QZI1zNQQVguYAJqBkowLjIuMXI2mwFcChUDFwBYAlYCQMoGEeMeT_ghXSRSqydTAF6WlAFh7UNLAEzljDogzvyXCQ0AAhJjAQILVprMrA/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","mahmutlar","2026-09-23","2026-10-06","14","13","Warszawa","2+1","turcja|alanya|2026-09-23|2026-10-06|13|Warszawa|2+1"
"Loxia Comfort Beach Alanya (ex. Fun & Sun Smart Club Prestige) Turcja, Alanya, Mahmutlar","8082.0","23.09.2026 - 06.10.2026","14 dni/13 nocy","3.8","3.8","1331","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2018/03/Euphoria-Comfort-Beach-Alanya.jpg","https://fly.pl/wycieczka/turcja,alanya,mahmutlar/armas-prestige/pZLNaqqrRq9ZaRLjAmIPCcAAogVKFVx3wNYz2FmvdX0H0xS1mKdswx3s-8Qpcp4lPeN2EqBE9SRVgw8IrC1QZIkj9QQVguYAJqBkowLjIuMXI2mwFcChUDFwBYAlYCQMoGEbYmT6UaXSRSqydTAF6WlAFh7UNLAEzljDogzvyXCQ0AAhJjAQILmH1FgQ/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","mahmutlar","2026-09-23","2026-10-06","14","13","Warszawa","2+1","turcja|alanya|2026-09-23|2026-10-06|13|Warszawa|2+1"
"Perre Delta Turcja, Alanya, Okurcalar","8811.0","29.09.2026 - 12.10.2026","14 dni/13 nocy","3.2","3.2","385","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/01/Perre-Delta.jpg","https://fly.pl/wycieczka/turcja,alanya,okurcalar/perre-delta-hotel-14/pBAI9fcvr1pAuN1jMbqwYLAAogdvvlctLdj6aXZa29HTv7bDYrYcAkA_zKSWLQ-C7DQmAqBE9SRVgw8IrC1QZI60RQQVi-AWACagZKMC4yLjFyNpsBFQ0XAFgCVgJcCEDCBhHUB0-HOV0kU6snUgBelpQBS-1DYQBM5Yw6INT8lwkNAAISYwECC1M4vl8/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","okurcalar","2026-09-29","2026-10-12","14","13","Warszawa","2+1","turcja|alanya|2026-09-29|2026-10-12|13|Warszawa|2+1"
"Scylax Family Club (Kargicak) Turcja, Alanya, Mahmutlar","8944.0","04.10.2026 - 17.10.2026","14 dni/13 nocy","2.6","2.6","141","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/scylax-family-club-kargicak.jpg","https://fly.pl/wycieczka/turcja,alanya,mahmutlar/scylax-family-club-kargicak-15/pIMzM7jAf4UdUp3F2yPUJgAAogQ92DPyW6SpjlgGd_zSl_ePq26SQpVxzXhZg228P0SE0qBEpPSVAw8IrC1QZI8EVQQVi2AmACagNQM2xyQ5sBFAFcCRUDFwBYAlYCT5UBXQBAtQVSqmhTAF6WlAFL7UNhABHgnAJMhfA3DZ_9lwkgAAGr4-yYhYnMnDACD2MBAg6DAOeM/ofertasv/?filter[tourOperator]=JOIP&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","mahmutlar","2026-10-04","2026-10-17","14","13","Warszawa","2+1","turcja|alanya|2026-10-04|2026-10-17|13|Warszawa|2+1"
"Elite Luxury Suite & Spa Turcja, Alanya, Konaklı","9005.0","07.10.2026 - 21.10.2026","15 dni/14 nocy","4.3","4.3","101","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/05/Elite-Luxury-Suite-Spa-fly-pl.jpg","https://fly.pl/wycieczka/turcja,alanya,konakli/elite-luxury-suite-spa-14/p2x4QYo4Nlc_iYZ1Y0AozIAAogEP6FRNnATSTrBWkVeTK8gz7zqs9EI1fHZdxJDQ8X5MsqBEJWQkUw8IrC1QZIrUZQAVj-AmACagJST3IhHBGEoAEbzq08GKH1D7kEiZ8oqwRxAfObjcECAhJjAQMMVBaFTA/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","konakli","2026-10-07","2026-10-21","15","14","Warszawa","2+1","turcja|alanya|2026-10-07|2026-10-21|14|Warszawa|2+1"
"Club Side Coast Turcja, Side, Colakli","9164.0","03.10.2026 - 16.10.2026","14 dni/13 nocy","3.4","3.4","592","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Club-Side-Coast-fly-pl.jpg","https://fly.pl/wycieczka/turcja,side,colakli/club-side-coast/p7JkSGZMdFjwHv8IdMvVBwAAogI-ptpmUCnW06CvF9XH79pwAAAAA-cQQA-m0EAA0AAAAqBFdFWlkw8IrC1QZIzEdQQVieAmADah1MT1QgUG9saXNoIEFpcmxpbmVzL0VudGVyIEFpcnJDngEfABwBAgAWBBcIEucDEeECFaQCE4kCGAoUkANP6WBMAECcElDnxQFLABuVLyDd5Q4dxAYNze7CCQESYwENYwECDJQKJLE/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","side","colakli","2026-10-03","2026-10-16","14","13","Warszawa","2+1","turcja|side|2026-10-03|2026-10-16|13|Warszawa|2+1"
"Cenger Beach Resort Turcja, Side","9205.0","07.10.2026 - 20.10.2026","14 dni/13 nocy","4.2","4.2","1365","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/Cenger-Beach-Resort.jpg","https://fly.pl/wycieczka/turcja,side,c/cenger-beach-resort/pV2W6Pq_OCOCEMkSHVv6ggAAogWnnAputu4sM8QcV9o3Mby3fSm0z57W0ZqcwD_rcWMgEqBEVYSU0w8IrC1QZI9UdQAVj-AmACagJBSXIhHBGDuwa5BOfRRqsENBvc_CYYq6pFAebImY8LAhJjAQIMZDeSUw/ofertasv/?filter[tourOperator]=EXIM&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","side","c","2026-10-07","2026-10-20","14","13","Warszawa","2+1","turcja|side|2026-10-07|2026-10-20|13|Warszawa|2+1"
"Campus Hill Turcja, Alanya","9437.0","07.10.2026 - 21.10.2026","15 dni/14 nocy","4.0","4.0","209","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/campus-hill.jpg","https://fly.pl/wycieczka/turcja,alanya,c/campus-hill-15/pCMt6q2mE5zyQwijy7glvNAAoglbi72rB2FtVizJfvHtMhGz7zqs9EI1fHZdxJDQ8X5MsqBEJWQkUw8IrC1QZI3UlQAVj-AmACagJBSXIhHBHcmQEbzMY_GI6MILkExvUUqwRxAeaF-L8EAhJjAQML6faJ3Q/ofertasv/?filter[tourOperator]=BVBE&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","c","2026-10-07","2026-10-21","15","14","Warszawa","2+1","turcja|alanya|2026-10-07|2026-10-21|14|Warszawa|2+1"
"M. C. Beach Resort (ex. Otium MC Beach Resort) Turcja, Alanya, Konakli","9518.0","29.09.2026 - 12.10.2026","14 dni/13 nocy","3.1","3.1","1296","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/MC-Park-Resort-amp-Spa-ex.-Serapsu-Beach-Resort.jpg","https://fly.pl/wycieczka/turcja,alanya,konakli/mc-park-resort-spa-ex-serapsu-beach-resort/pje6BGaHmvdq3sDypov9ZdAAogyf8sIRi5GrfOZD-j2BWNjTYrYcAkA_zKSWLQ-C7DQmAqBE9SRVgw8IrC1QZIrkpQQVi-AWACagdFRFkuMi4xcjabARUNFwBYAlYCXAhAwgYRwQxPmjRdJFOrJ1IAXpaUAUvtQ2EATOWMOiDU_JcJDQACEmMBAgtzy8I9/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","konakli","2026-09-29","2026-10-12","14","13","Warszawa","2+1","turcja|alanya|2026-09-29|2026-10-12|13|Warszawa|2+1"
"The Marilis Hill Resort and Spa Turcja, Alanya","9603.0","03.10.2026 - 16.10.2026","14 dni/13 nocy","4.0","4.0","807","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/the-marilis-hill-resort-and-spa.jpg","https://fly.pl/wycieczka/turcja,alanya,c/the-marilis-hill-resort-and-spa-11/pUbrm8Rk9gLREzb1y9eK5eAAogXw5Y0kkmS2-mk6jdwX0PTgAAAABNqwQA-m0EAA0AAAAqBFdFWlkw8IrC1QZIg0tQQVieAmADaglFbnRlciBBaXJyQ54BHwAcAQIAFgAXDBLnAxWFBRiTAhPgAxSaA0__XEwAQJwSEZNnUNReSwAbnDEg1uMOHdN6Db76wQkBEmMBDWMBAwydQAQg/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","c","2026-10-03","2026-10-16","14","13","Warszawa","2+1","turcja|alanya|2026-10-03|2026-10-16|13|Warszawa|2+1"
"Armas Green Fugla Turcja, Alanya","9608.0","23.09.2026 - 06.10.2026","14 dni/13 nocy","3.9","3.9","845","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Armas-Green-Fugla.jpg","https://fly.pl/wycieczka/turcja,alanya,c/green-fugla-beach/pnrIitxoLQ4HYuLVmxs8z8AAogJim-MAgyOPWH7ZIInqWiNFmKdswx3s-8Qpcp4lPeN2EqBE9SRVgw8IrC1QZIiEtQQVguYAJqBUUuMi4xcjabARUNFwBYAlYCXAhAwgYR0A9PizFdJFOrJ1IAXpaUAUvtQ2EATOWMOiDO_JcJDQACEmMBAgsgRSh4/ofertasv/?filter[tourOperator]=OREX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","alanya","c","2026-09-23","2026-10-06","14","13","Warszawa","2+1","turcja|alanya|2026-09-23|2026-10-06|13|Warszawa|2+1"
"Ladonia Hotels Adakule (ex Alkoclar Adakule) Turcja, Kusadasi","9610.0","06.10.2026 - 20.10.2026","15 dni/14 nocy","3.8","3.8","1591","tripadvisor","Warszawa","2026-09-21T01:16:32.080184+00:00","https://fly.pl/oferta/turcja-wczasy/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=H&filter[whenFrom]=21-09-2026&filter[whenTo]=21-10-2026&filter[duration]=13:16&filter[from]=Warszawa,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=0&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/12/Ladonia-Hotels-Adakule-ex-Alkoclar-Adakule-fly-pl.jpg","https://fly.pl/wycieczka/turcja,kusadasi,c/alkoclar-adakule/p737pMKl6jRGAUtquCcHvAAAoghD99Bs2IPyU77sUqllltmAAAAAAMpwQAI6cEAA4AAQAqBFdFWlkw8IrC1QZIiktQQVjmAmADaglFbnRlciBBaXJqBDA2NTVqBDA4NTVyQp4BlQGYAR8AAgEcABYEFwkS5gMTmAcUiwMRyhpMnkBPAECiGEvnxQFQABuJjAMd-_oMIBcN64LCCQESYwENYwEDDIux6bs/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20201210&filter%5Bchild%5D=1","filter_turkey_13_16_days","turcja","kusadasi","c","2026-10-06","2026-10-20","15","14","Warszawa","2+1","turcja|kusadasi|2026-10-06|2026-10-20|14|Warszawa|2+1"
